userId,beerId,rating,beerName,beerStyle
1344,18766,4.0,Hopnotic India Pale Ale,English India Pale Ale (IPA)
35,57252,4.0,Samuel Adams Latitude 48 IPA,American IPA
141,184,5.0,Smuttynose Old Brown Dog Ale,American Brown Ale
24355,64139,4.0,The Kind IPA,American IPA
32,2435,3.0,Beck's,German Pilsener
119,431,3.5,Otter Creek Stovepipe Porter,American Porter
142,1946,4.0,Franziskaner Hefe-Weisse,Hefeweizen
147,47772,4.0,Stone Old Guardian Barley Wine Style Ale 2009,American Barleywine
1199,11757,3.5,Founders Breakfast Stout,American Double / Imperial Stout
220,3711,5.0,Censored,American Amber / Red Ale
158,17060,4.0,Hercules Double IPA,American Double / Imperial IPA
583,34514,3.5,Schlafly Reserve - Barleywine Style Ale,American Barleywine
220,35738,4.0,Hop Stoopid,American Double / Imperial IPA
870,25259,3.0,Hopsickle Imperial India Pale Ale,American Double / Imperial IPA
9897,38459,4.0,Bam Noire,Saison / Farmhouse Ale
287,1093,5.0,Two Hearted Ale,American IPA
2796,51942,3.0,'t Gaverhopke Extra,Belgian Strong Dark Ale
613,1641,4.0,Bitburger Premium Pils,German Pilsener
10097,311,3.0,Harpoon IPA,American IPA
651,55139,3.5,LeBleu,American Wild Ale
35,15216,3.5,Samuel Adams Hefeweizen,American Pale Wheat Ale
1199,7348,4.0,Founders Porter,American Porter
63,198,4.0,Black Butte Porter,American Porter
388,2557,4.0,Cantillon Rosé De Gambrinus,Lambic - Fruit
187,599,4.5,Lindemans Framboise,Lambic - Fruit
321,1581,4.5,McChouffe,Belgian Strong Dark Ale
1533,578,1.0,Thomas Hardy's Ale (1968-1999),Old Ale
345,1009,3.5,Old Horizontal,American Barleywine
14879,54134,3.0,Frosted Frog Christmas Ale,Winter Warmer
30,9689,3.5,White Rascal,Witbier
392,25880,4.5,Imperial Pumpkin Ale,Pumpkin Ale
10099,1180,3.0,Raison D'etre,Belgian Strong Dark Ale
22,34,4.5,La Fin Du Monde,Tripel
24,65137,4.0,Traquair 2020,English Barleywine
696,12323,3.5,Thomas Hooker Octoberfest Lager,Märzen / Oktoberfest
428,2412,4.5,Mahr's Ungespundet-hefetrüb,Keller Bier / Zwickel Bier
423,68746,4.0,Collaboration No. 2 - White IPA,Belgian IPA
388,2557,4.5,Cantillon Rosé De Gambrinus,Lambic - Fruit
29,65,1.0,Budweiser,American Adjunct Lager
42,3457,4.0,Three Philosophers Belgian Style Blend (Quadrupel),Quadrupel (Quad)
10607,22193,4.0,Sweet Action,Cream Ale
63,48098,4.5,Red Chair IPA,American IPA
17271,49098,4.0,Black Phoenix (Chipotle Coffee Ale),American Stout
193,2081,3.5,Winter Solstice Seasonal Ale,Winter Warmer
697,4769,3.0,Hitachino Nest Sweet Stout (Lacto),Milk / Sweet Stout
1805,37201,3.5,Rock Art IPA (II),American Double / Imperial IPA
287,8682,3.5,Bell's Winter White Ale,Witbier
7730,46302,3.5,Sahti,Sahti
16851,43716,4.0,Black Noddy Lager,Schwarzbier
1549,4312,4.0,Oatmeal Stout,Oatmeal Stout
45,680,4.5,Brooklyn Black Chocolate Stout,Russian Imperial Stout
63,34420,4.5,The Abyss,American Double / Imperial Stout
9629,17900,4.5,Short's Huma-Lupa-Licious IPA,American IPA
610,2751,4.5,Racer 5 India Pale Ale,American IPA
2681,34483,4.0,Ten FIDY,Russian Imperial Stout
42,3457,2.0,Three Philosophers Belgian Style Blend (Quadrupel),Quadrupel (Quad)
147,92,4.5,Arrogant Bastard Ale,American Strong Ale
3818,58688,4.0,Farmer's Tan Imperial Pale Lager,American Double / Imperial Pilsner
142,1945,4.0,Spaten Pils,German Pilsener
147,4083,4.5,Stone Ruination IPA,American Double / Imperial IPA
3,31120,3.5,20th Anniversary Pilsner,Czech Pilsener
162,257,3.0,Ipswich Nut Brown Ale,English Brown Ale
559,1468,4.5,Prohibition Ale,American Amber / Red Ale
147,52828,4.0,Kona Coffee Macadamia Coconut Porter,American Porter
39,131,4.5,Ayinger Celebrator Doppelbock,Doppelbock
193,615,3.5,Barney Flats Oatmeal Stout,Oatmeal Stout
18371,47905,4.0,Saint Botolph's Town,English Brown Ale
139,693,2.5,Shipyard IPA,English India Pale Ale (IPA)
18149,55974,4.0,Veritas 007,American Wild Ale
139,686,4.0,Winter Ale (Special Brew),Extra Special / Strong Bitter (ESB)
293,811,5.0,Bass Pale Ale,English Pale Ale
140,40492,4.0,Sierra Nevada ESB (Early Spring Beer),Extra Special / Strong Bitter (ESB)
10099,1161,3.5,Indian Brown Ale,American Brown Ale
450,1336,4.0,Extra Special Ale (ESA),Extra Special / Strong Bitter (ESB)
119,44209,2.5,Wolaver's (Organic) Pumpkin Ale,Pumpkin Ale
2210,33219,4.5,Firestone 10 - Anniversary Ale,American Strong Ale
651,6076,4.5,Flower Power India Pale Ale,American IPA
287,2010,3.0,Bell's Java Stout,American Double / Imperial Stout
689,51524,3.0,Moaten,Flanders Red Ale
302,18949,3.5,JW Dundee's Amber Lager,American Amber / Red Lager
15237,41010,3.0,Struiselensis,American Wild Ale
208,674,3.5,Westmalle Trappist Dubbel,Dubbel
302,18948,1.5,Dundee Pale Ale,American Pale Ale (APA)
72,224,4.5,Schneider Aventinus,Weizenbock
147,1160,5.0,Stone Imperial Russian Stout,Russian Imperial Stout
73,18421,4.0,Great Lakes Lake Erie Monster,American Double / Imperial IPA
30,22352,4.0,Maharaja,American Double / Imperial IPA
10099,29395,4.0,Golden Era,American Double / Imperial Pilsner
428,14899,3.5,Mahr's Christmas Bock,Bock
263,54731,3.5,Aecht Schlenkerla Eiche,Doppelbock
63,55564,4.0,Red Chair NWPA,American Pale Ale (APA)
287,1206,3.5,Bell's Pale Ale,American Pale Ale (APA)
141,4394,3.5,Smuttynose Big A IPA (Big Beer Series),American Double / Imperial IPA
7944,20905,3.5,Lump Of Coal,Foreign / Export Stout
144,97,5.0,Special Amber,Vienna Lager
347,3338,5.0,Cadillac Mountain Stout,American Stout
220,2264,3.0,Brown Shugga',American Strong Ale
113,571,4.0,Samuel Smith's Oatmeal Stout,Oatmeal Stout
10099,1180,3.5,Raison D'etre,Belgian Strong Dark Ale
392,23555,3.5,Prophecy,Tripel
1534,5423,4.0,Gouden Carolus Tripel,Tripel
147,8789,4.5,Stone 03.03.03 Vertical Epic Ale,Belgian Strong Dark Ale
23980,1351,3.5,Yuengling Traditional Lager,American Amber / Red Lager
710,46550,3.5,1888 Bock,Bock
132,1118,4.0,Chocolate Stout,American Stout
811,2526,3.5,Highland Gaelic Ale,American Amber / Red Ale
132,55317,4.0,John John Dead Guy Ale,Maibock / Helles Bock
345,8998,2.5,V-Twelve,Quadrupel (Quad)
196,620,4.0,Affligem Blond,Belgian Strong Pale Ale
283,773,5.0,Goudenband,Flanders Oud Bruin
240,913,2.0,Murphy's Irish Red Beer,Irish Red Ale
29,43929,4.5,Michelob DunkelWeisse,Dunkelweizen
173,45936,4.0,Cherry Adam From The Wood,Old Ale
112,412,2.5,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
96,299,3.5,#9,Fruit / Vegetable Beer
2210,63116,4.5,Firestone 14 - Anniversary Ale,American Strong Ale
63,55564,3.5,Red Chair NWPA,American Pale Ale (APA)
2743,22505,3.5,Green Flash West Coast I.P.A.,American IPA
35,68400,4.5,Latitude 48 Deconstructed IPA - Simcoe,American IPA
13014,32620,1.5,SurlyFest,Rye Beer
9629,19686,3.0,Short's Black Cherry Porter,American Porter
559,8624,2.5,Old Godfather Barley Wine-Style Ale,American Barleywine
1416,58754,4.0,Detour Double India Pale Ale,American Double / Imperial IPA
22,694,4.5,Don de Dieu,Belgian Strong Pale Ale
141,622,4.0,Smuttynose Robust Porter,American Porter
68,732,5.0,K-9 Cruiser Winter Ale,Winter Warmer
863,22790,5.0,Blind Pig IPA,American IPA
898,35805,2.5,Heavy Seas - Holy Sheet (Über Abbey Ale),Belgian Strong Dark Ale
641,1745,4.5,Duchesse De Bourgogne,Flanders Red Ale
112,412,4.5,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
35,54904,4.0,Samuel Adams Noble Pils,Czech Pilsener
1199,11757,4.5,Founders Breakfast Stout,American Double / Imperial Stout
112,409,3.0,Scrimshaw Pilsner,German Pilsener
220,32212,5.0,Freak Out Ale,American IPA
388,2558,3.0,Cantillon Vigneronne,Lambic - Fruit
259,1855,3.5,St. Bernardus Prior 8,Dubbel
694,4108,3.5,Tröegs Sunshine Pils,German Pilsener
1199,35036,4.5,Founders Backwoods Bastard,Scotch Ale / Wee Heavy
195,617,4.5,Troubadour Blond Ale,Belgian Pale Ale
35,101,4.0,Samuel Adams Winter Lager,Bock
10099,18862,2.0,Burton Baton,American Double / Imperial IPA
113,571,5.0,Samuel Smith's Oatmeal Stout,Oatmeal Stout
354,5068,2.5,Cottonwood Low Down Brown Ale,English Brown Ale
3185,16779,4.5,Leatherlips IPA,American IPA
35,40922,4.0,LongShot Weizenbock,Weizenbock
17981,47731,4.0,Maduro Oatmeal Brown Ale,American Brown Ale
252,6861,4.0,Weihenstephaner Festbier,Märzen / Oktoberfest
35,101,3.0,Samuel Adams Winter Lager,Bock
141,35225,4.0,Smuttynose Homunculus (Big Beer Series),Belgian IPA
140,2671,3.5,Sierra Nevada Bigfoot Barleywine Style Ale,American Barleywine
140,2671,4.5,Sierra Nevada Bigfoot Barleywine Style Ale,American Barleywine
39,131,4.5,Ayinger Celebrator Doppelbock,Doppelbock
132,1118,4.5,Chocolate Stout,American Stout
8,55286,4.0,Deadlift Imperial IPA,American Double / Imperial IPA
1534,5423,4.0,Gouden Carolus Tripel,Tripel
10099,32435,4.0,Red & White,Witbier
10099,1180,3.5,Raison D'etre,Belgian Strong Dark Ale
268,25130,3.5,Brugse Zot,Belgian Pale Ale
141,2368,3.5,Smuttynose Scotch Style Ale (Big Beer Series),Scotch Ale / Wee Heavy
220,1372,4.0,Maximus,American Double / Imperial IPA
3818,43687,4.5,Creme Brulee (Imperial Milk Stout),American Double / Imperial Stout
45,148,4.0,Brooklyn Lager,American Amber / Red Lager
18134,34688,4.0,Long Hammer IPA,American IPA
1339,15274,3.5,Urthel Samaranth,Quadrupel (Quad)
454,47210,3.5,Arcadia Sky High Rye,Rye Beer
252,35625,4.0,Weihenstephaner Vitus,Weizenbock
16866,44932,4.0,Autumn Maple,Fruit / Vegetable Beer
4707,40226,4.0,Miner Mishap,Schwarzbier
418,32410,4.0,Left Hand Oktoberfest,Märzen / Oktoberfest
209,754,4.5,Guinness Draught,Irish Dry Stout
345,46385,4.0,Yakima Glory,American Black Ale
1141,10325,4.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
193,623,4.5,Boont Amber Ale,American Amber / Red Ale
35,108,1.5,Samuel Adams Cherry Wheat,Fruit / Vegetable Beer
10099,3951,3.5,ApriHop,American IPA
9897,20524,4.0,"Luciérnaga, The Firefly",Belgian Pale Ale
68,2151,3.5,Tire Bite Golden Ale,Kölsch
863,12770,4.5,Damnation,Belgian Strong Pale Ale
200,630,3.5,Blue Heron Pale Ale,American Pale Ale (APA)
2743,22505,4.0,Green Flash West Coast I.P.A.,American IPA
147,88,4.5,Stone IPA (India Pale Ale),American IPA
45,680,3.5,Brooklyn Black Chocolate Stout,Russian Imperial Stout
26,1159,3.0,Robert The Bruce Scottish Ale,Scottish Ale
694,7531,4.0,Tröegs Mad Elf,Belgian Strong Dark Ale
141,622,3.5,Smuttynose Robust Porter,American Porter
22,34,4.0,La Fin Du Monde,Tripel
754,39879,3.5,Misery Bay IPA,American IPA
9020,51483,4.0,Sue,American Porter
31,82,3.5,Organic Hefe-Weizen,Hefeweizen
73,225,4.5,Great Lakes Burning River Pale Ale,American Pale Ale (APA)
1549,19005,4.0,Imperial Brown Goose,Old Ale
42,141,4.5,Hennepin (Farmhouse Saison),Saison / Farmhouse Ale
262,30970,4.0,He'Brew Bittersweet Lenny's R.I.P.A.,American Double / Imperial IPA
22,3635,4.5,La Terrible,Belgian Strong Dark Ale
57,848,2.5,Tecate,American Adjunct Lager
4,59,4.0,Allagash White,Witbier
323,41154,4.5,Ola Dubh Special Reserve 30,Old Ale
35,68403,3.5,Latitude 48 Deconstructed IPA - Zeus,American IPA
392,1639,3.5,Raspberry Imperial Stout,Fruit / Vegetable Beer
4,10,3.0,Allagash Dubbel Ale,Dubbel
10099,6260,3.5,Punkin Ale,Pumpkin Ale
113,572,4.5,"Samuel Smith's, The Famous Taddy Porter",English Porter
15280,27243,3.5,Atwater Salvation IPA,American IPA
106,3160,2.5,Schlitz O.M.L. (Malt Liquor),American Malt Liquor
3818,40058,4.0,Choklat,American Double / Imperial Stout
590,49708,4.5,Unplugged Imperial Saison,Saison / Farmhouse Ale
15280,33336,1.0,Atwater Vanilla Java Porter,American Porter
388,3659,5.0,Cantillon Lou Pepe - Kriek,Lambic - Fruit
2372,36195,4.5,Terrapin Hop Karma IPA,American Brown Ale
158,60832,4.0,Rumble IPA,American IPA
10099,6108,4.5,60 Minute IPA,American IPA
209,29602,4.5,Smithwick's,Irish Red Ale
96,7740,4.0,Chaotic Chemistry,English Barleywine
652,2837,4.5,Kosmyk Charlie Y2K Catastrophe Ale,American Barleywine
697,4770,4.0,Hitachino Nest Red Rice Ale,Belgian Strong Pale Ale
394,20539,4.0,Stoudt's Fat Dog (Imperial Oatmeal Stout),American Double / Imperial Stout
273,1493,4.0,Sweetwater IPA,American IPA
220,22387,3.5,Lagunitas Imperial Red Ale,American Strong Ale
168,655,5.0,Rebel,Czech Pilsener
1199,7463,4.5,Founders Dirty Bastard,Scotch Ale / Wee Heavy
30,53167,3.5,DuganA IPA,American Double / Imperial IPA
224,700,3.5,St. Pauli Girl,German Pilsener
18371,47905,4.0,Saint Botolph's Town,English Brown Ale
28,45537,4.0,Our Special Ale 2008 (Anchor Christmas Ale),Winter Warmer
193,615,4.5,Barney Flats Oatmeal Stout,Oatmeal Stout
287,2511,1.5,Bell's Cherry Stout,American Stout
147,88,4.5,Stone IPA (India Pale Ale),American IPA
1199,19960,4.5,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
106,263,5.0,Schlitz,American Adjunct Lager
125,2272,4.0,St. Nikolaus Bock Bier,Bock
1199,17538,4.5,Founders Devil Dancer,American Double / Imperial IPA
208,646,3.0,Westmalle Trappist Tripel,Tripel
2455,27859,2.5,Wee Heavy-er Scotch Style Ale,Scotch Ale / Wee Heavy
9897,18975,3.5,Oro De Calabaza,Bière de Garde
392,1483,4.5,Hops Infusion,American IPA
130,35246,4.0,Mojo Risin' Double IPA,American Double / Imperial IPA
394,1154,3.0,Stoudt's Fest,Märzen / Oktoberfest
2210,38180,4.0,Union Jack India Pale Ale,American IPA
35,67262,5.0,Longshot Blackened Hops,American Black Ale
423,66077,3.5,Chocolate Ale,American Strong Ale
1549,49003,4.0,Demolition,Belgian Pale Ale
140,1904,5.0,Sierra Nevada Celebration Ale,American IPA
337,1068,3.0,Saint Arnold Christmas Ale,Winter Warmer
105,332,3.0,Miller Lite,Light Lager
287,2009,4.5,Bell's Rye Stout,American Stout
784,35201,4.5,The Devil Made Me Do It! Coffee Imperial Oatmeal Porter,American Porter
548,5605,2.0,Oranjeboom Premium Lager,Euro Pale Lager
196,2311,4.0,Affligem Noël,Belgian Strong Dark Ale
6372,20807,4.5,Chocolate Stout,American Stout
201,16509,3.0,De Dolle Extra Export Stout,Foreign / Export Stout
160,236,4.0,Hobgoblin,English Brown Ale
718,2477,4.5,Wittekerke,Witbier
697,16429,4.5,Hitachino Nest Japanese Classic Ale,English India Pale Ale (IPA)
28,63,5.0,Anchor Steam Beer,California Common / Steam Beer
3052,7266,4.5,Double Stout,English Stout
417,41862,3.0,Stout,English Stout
139,1932,1.0,Pumpkinhead Ale,Pumpkin Ale
700,14383,3.5,BiFrost,Winter Warmer
48,19363,3.5,Bière Du Boucanier Dark,Belgian Strong Dark Ale
141,22357,4.0,Smuttynose Summer Weizen,American Pale Wheat Ale
11036,51153,5.0,Barrel Aged Sexual Chocolate,Russian Imperial Stout
337,17492,3.5,Saint Arnold Elissa IPA,American IPA
42,3457,3.5,Three Philosophers Belgian Style Blend (Quadrupel),Quadrupel (Quad)
392,1483,2.5,Hops Infusion,American IPA
2210,63116,4.0,Firestone 14 - Anniversary Ale,American Strong Ale
898,60505,4.5,Heavy Seas - The Great'er Pumpkin,Pumpkin Ale
218,677,4.5,De Koninck,Belgian Pale Ale
63,198,3.5,Black Butte Porter,American Porter
579,36594,4.0,Wailua Wheat,American Pale Wheat Ale
192,51300,3.5,Lips Of Faith - Biere De Mars,Bière de Garde
35,57252,4.0,Samuel Adams Latitude 48 IPA,American IPA
13371,31548,4.0,Big Black Voodoo Daddy,American Double / Imperial Stout
42,593,5.0,Rare Vos (Amber Ale),Belgian Pale Ale
105,580,4.5,Miller High Life,American Adjunct Lager
689,22484,4.5,Hop Juice Double India Pale Ale,American Double / Imperial IPA
10099,33832,4.0,Palo Santo Marron,American Brown Ale
96,286,4.0,Ravell,American Porter
739,2211,4.5,De Ranke Père Noël,Belgian Strong Pale Ale
345,1005,3.0,HopDevil Ale,American IPA
207,645,4.0,Trappistes Rochefort 10,Quadrupel (Quad)
73,1792,4.5,Great Lakes Nosferatu,American Strong Ale
132,363,4.0,American Amber Ale,American Amber / Red Ale
48,156,3.5,Piraat Ale,Belgian IPA
261,768,4.0,Captain Swain's Extra Stout,Foreign / Export Stout
10099,33832,4.0,Palo Santo Marron,American Brown Ale
10153,34915,4.0,Vortex I,American Strong Ale
42,16506,3.5,Ommegang Witte,Witbier
9897,28309,4.5,"Madrugada Obscura, Dark Dawn Stout",American Double / Imperial Stout
132,358,4.5,XS Imperial India Pale Ale,American Double / Imperial IPA
140,276,4.0,Sierra Nevada Pale Ale,American Pale Ale (APA)
288,2040,4.5,Reissdorf Kölsch,Kölsch
392,1483,4.0,Hops Infusion,American IPA
73,1576,3.0,Great Lakes Christmas Ale,Winter Warmer
28,66961,4.0,Brekle's Brown,American Brown Ale
158,19216,3.5,Oak Aged Yeti Imperial Stout,Russian Imperial Stout
287,45765,4.0,Bell's Christmas Ale,Scottish Ale
418,3434,4.0,Left Hand Milk Stout,Milk / Sweet Stout
2681,55412,4.0,GUBNA Imperial IPA,American Double / Imperial IPA
9897,22257,3.0,Maracaibo Especial,American Brown Ale
72,37774,4.0,Schneider-Brooklyner Hopfen-Weisse,Weizenbock
147,30928,4.0,Stone 06.06.06 Vertical Epic Ale,Belgian Strong Dark Ale
10099,9086,3.5,120 Minute IPA,American Double / Imperial IPA
35,104,4.5,Samuel Adams Boston Lager,Vienna Lager
287,52361,4.5,The Oracle,American Double / Imperial IPA
1549,10672,4.0,Bourbon County Brand Stout,American Double / Imperial Stout
694,2619,4.0,Tröegs Pale Ale,American Pale Ale (APA)
7944,33595,4.0,Criminally Bad Elf,English Barleywine
202,656,4.5,Tripel Karmeliet,Tripel
470,2138,3.5,Leffe Radieuse,Belgian Strong Dark Ale
35,1879,4.0,Samuel Adams Cream Stout,Milk / Sweet Stout
18149,34415,2.5,Judgment Day,Quadrupel (Quad)
140,276,4.5,Sierra Nevada Pale Ale,American Pale Ale (APA)
68,206,3.0,Road Dog Porter,American Porter
306,837,2.5,Coors Light,Light Lager
562,59119,3.5,Mission St. Hefeweizen,Hefeweizen
418,30625,4.0,Twin Sisters Double IPA,American Double / Imperial IPA
63,6502,4.5,Cinder Cone Red,American Amber / Red Ale
922,8045,4.0,Trappist Achel 8° Bruin,Dubbel
209,29602,4.0,Smithwick's,Irish Red Ale
287,26238,4.5,Bell's Batch 7000,American Double / Imperial Stout
14879,33644,3.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,Russian Imperial Stout
35,14309,4.0,Samuel Adams Chocolate Bock,Bock
259,722,4.0,St. Bernardus Tripel,Tripel
262,12694,3.0,He'Brew Messiah Bold,American Brown Ale
345,1003,4.5,Golden Monkey,Tripel
91,266,3.0,Kingfisher Premium Lager,American Pale Lager
18968,7431,4.0,Susquehanna Stout,American Stout
342,639,4.0,Newcastle Brown Ale,English Brown Ale
10099,41702,3.0,Theobroma,Chile Beer
10397,30452,4.0,Phoenix Pale Ale,American Pale Ale (APA)
1551,33651,4.0,Gordon Biersch Blonde Bock,Maibock / Helles Bock
694,7531,4.0,Tröegs Mad Elf,Belgian Strong Dark Ale
306,1212,1.5,Blue Moon Belgian White,Witbier
73,226,5.0,Great Lakes Edmund Fitzgerald Porter,American Porter
273,751,5.0,Sweetwater 420 Extra Pale Ale,American Pale Ale (APA)
396,3916,4.5,AleSmith IPA,American IPA
63,197,5.0,Obsidian Stout,American Stout
147,92,4.0,Arrogant Bastard Ale,American Strong Ale
10097,28672,4.0,UFO Raspberry Hefeweizen,Fruit / Vegetable Beer
467,1374,3.5,Summit Extra Pale Ale,English Pale Ale
898,35805,4.0,Heavy Seas - Holy Sheet (Über Abbey Ale),Belgian Strong Dark Ale
147,66268,4.0,Stone Old Guardian Barley Wine Style Ale 2011,American Barleywine
22,33,4.0,Maudite,Belgian Strong Dark Ale
48,155,4.5,Gulden Draak (Dark Triple),Belgian Strong Dark Ale
863,9474,4.5,Temptation,American Wild Ale
30,53167,3.5,DuganA IPA,American Double / Imperial IPA
140,69070,4.5,Best Of Beer Camp: Weizenbock - Beer Camp #37,Weizenbock
39,131,4.5,Ayinger Celebrator Doppelbock,Doppelbock
1170,39372,4.0,Strawberry Lambic,Lambic - Fruit
710,44283,3.5,Leinenkugel's Fireside Nut Brown,Euro Dark Lager
491,2128,4.0,Coopers Sparkling Ale,English Pale Ale
103,1895,4.0,Duke Of Winship,Scottish Ale
30,28204,4.0,Mephistopheles' Stout,American Double / Imperial Stout
17963,9024,3.0,IPA Nectar,American IPA
173,45936,3.0,Cherry Adam From The Wood,Old Ale
13302,28751,2.0,Porkslap Pale Ale,American Pale Ale (APA)
199,696,4.5,Pale Ale,Kölsch
140,279,4.5,Sierra Nevada Porter,American Porter
309,27116,3.5,Jenlain Ambrée,Bière de Garde
216,1882,4.0,Rodenbach Classic (Red),Flanders Red Ale
863,20518,4.5,Sanctification,American Wild Ale
35,38591,4.0,Samuel Adams Hallertau Imperial Pilsner,American Double / Imperial Pilsner
8,8917,1.0,Drop Top Amber,American Amber / Red Ale
139,1932,4.0,Pumpkinhead Ale,Pumpkin Ale
212,5212,2.0,St. Louis Gueuze Fond Tradition,Gueuze
296,838,4.0,St. Peter's Old-Style Porter,English Porter
727,2176,4.0,Tiger Beer,American Adjunct Lager
205,643,2.0,Buffalo Bill's Pumpkin Ale,Pumpkin Ale
14879,33662,4.0,Bodacious Black & Tan,Black & Tan
156,21166,3.0,Imperial Nut Brown Ale,American Brown Ale
187,599,4.0,Lindemans Framboise,Lambic - Fruit
430,18698,4.0,Kentucky Bourbon Barrel Ale,American Strong Ale
898,16471,4.0,Heavy Seas - Small Craft Warning (Über Pils),American Double / Imperial Pilsner
147,34909,4.5,Stone Old Guardian Barley Wine Style Ale 2007,American Barleywine
26,29127,4.5,Broo Doo,American IPA
45,146,3.0,Brooklyn Brown Ale,American Brown Ale
100,48798,4.5,McNeill's Warlord Imperial IPA,American Double / Imperial IPA
1549,4312,4.0,Oatmeal Stout,Oatmeal Stout
396,1370,4.5,AleSmith X,American Pale Ale (APA)
196,1614,4.0,Affligem Tripel,Tripel
137,345,4.0,Sea Dog Blue Paw Wheat Ale,Fruit / Vegetable Beer
